193.35.18.31 - - [01/Oct/2023:07:21:29 +0000] "POST /boaform/admin/formLogin HTTP/1.1" 404 494 "http://172.105.179.156:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
101.189.105.250 - - [01/Oct/2023:08:37:16 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:37:16 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:37:17 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:37:17 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:39:27 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:39:28 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:39:45 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:39:46 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
35.240.121.17 - - [01/Oct/2023:08:42:47 +0000] "GET / HTTP/1.1" 500 805 "-" "python-requests/2.31.0"
101.189.105.250 - - [01/Oct/2023:08:47:36 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:47:36 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:47:37 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:47:37 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:40 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:40 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:41 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:41 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:42 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:42 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:43 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:43 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:43 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:43 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:44 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:44 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:44 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:44 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:57 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:08:50:58 +0000] "GET /favicon.ico HTTP/1.1" 500 805 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
185.224.128.197 - - [01/Oct/2023:09:04:23 +0000] "GET / HTTP/1.1" 500 805 "-" "libwww-perl/6.72"
143.110.222.166 - - [01/Oct/2023:09:29:38 +0000] "GET / HTTP/1.1" 500 805 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
198.235.24.114 - - [01/Oct/2023:09:34:04 +0000] "\x16\x03\x01" 400 477 "-" "-"
66.175.213.4 - - [01/Oct/2023:09:46:51 +0000] "\x16\x03\x01" 400 477 "-" "-"
101.189.105.250 - - [01/Oct/2023:10:14:27 +0000] "GET / HTTP/1.1" 200 976 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:14:28 +0000] "GET /static/style1.css HTTP/1.1" 200 1202 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:14:29 +0000] "GET /favicon.ico HTTP/1.1" 200 807 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:15:12 +0000] "-" 408 0 "-" "-"
101.189.105.250 - - [01/Oct/2023:10:15:21 +0000] "GET / HTTP/1.1" 200 976 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:15:21 +0000] "GET /favicon.ico HTTP/1.1" 200 807 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:15:32 +0000] "GET /static/manifest.json HTTP/1.1" 200 632 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:15:33 +0000] "GET /static/custom.css.map HTTP/1.1" 404 494 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:15:46 +0000] "-" 408 0 "-" "-"
101.189.105.250 - - [01/Oct/2023:10:16:07 +0000] "-" 408 0 "-" "-"
101.189.105.250 - - [01/Oct/2023:10:16:39 +0000] "-" 408 0 "-" "-"
101.189.105.250 - - [01/Oct/2023:10:17:11 +0000] "-" 408 0 "-" "-"
79.110.62.78 - - [01/Oct/2023:10:21:16 +0000] "GET / HTTP/1.1" 200 1440 "-" "-"
101.189.105.250 - - [01/Oct/2023:10:21:41 +0000] "GET / HTTP/1.1" 200 976 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:21:42 +0000] "GET /favicon.ico HTTP/1.1" 200 807 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
104.28.154.163 - - [01/Oct/2023:10:22:04 +0000] "GET / HTTP/1.1" 200 920 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.43"
104.28.154.163 - - [01/Oct/2023:10:22:04 +0000] "GET /static/style1.css HTTP/1.1" 200 1147 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.43"
104.28.154.163 - - [01/Oct/2023:10:22:05 +0000] "GET /favicon.ico HTTP/1.1" 200 752 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.43"
104.28.154.163 - - [01/Oct/2023:10:22:12 +0000] "POST / HTTP/1.1" 500 1136 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.43"
104.28.154.163 - - [01/Oct/2023:10:22:12 +0000] "GET /favicon.ico HTTP/1.1" 200 752 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.43"
104.28.154.163 - - [01/Oct/2023:10:22:22 +0000] "GET /favicon.ico HTTP/1.1" 200 752 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.43"
101.189.105.250 - - [01/Oct/2023:10:22:33 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:23:04 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:24:13 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:24:13 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:25:13 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:25:13 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:26:13 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:26:13 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:27:13 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:27:13 +0000] "-" 408 0 "-" "-"
52.167.144.65 - - [01/Oct/2023:10:27:22 +0000] "GET /robots.txt HTTP/1.1" 200 808 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
40.77.167.46 - - [01/Oct/2023:10:27:27 +0000] "GET / HTTP/1.1" 200 920 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
40.77.202.151 - - [01/Oct/2023:10:27:30 +0000] "GET /static/style1.css HTTP/1.1" 200 1203 "http://172.105.179.156/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/112.0.0.0 Safari/537.36"
45.56.108.128 - - [01/Oct/2023:10:27:51 +0000] "GET /systembc/password.php HTTP/1.0" 404 445 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
104.28.154.163 - - [01/Oct/2023:10:30:09 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:30:09 +0000] "-" 408 0 "-" "-"
101.189.105.250 - - [01/Oct/2023:10:30:56 +0000] "GET /static/style1.css HTTP/1.1" 200 1203 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:30:56 +0000] "GET /static/manifest.json HTTP/1.1" 304 249 "http://172.105.179.156/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:30:57 +0000] "GET /static/custom.css.map HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
104.28.154.163 - - [01/Oct/2023:10:31:09 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:31:09 +0000] "-" 408 0 "-" "-"
101.189.105.250 - - [01/Oct/2023:10:31:10 +0000] "GET / HTTP/1.1" 200 976 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:10 +0000] "GET /static/style1.css HTTP/1.1" 200 1202 "http://172.105.179.156/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:10 +0000] "GET /favicon.ico HTTP/1.1" 200 807 "http://172.105.179.156/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:13 +0000] "GET /static/manifest.json HTTP/1.1" 200 632 "http://172.105.179.156/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:13 +0000] "GET /static/images/icon192.png HTTP/1.1" 200 1311 "http://172.105.179.156/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:14 +0000] "GET /robots.txt HTTP/1.1" 200 807 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:20 +0000] "GET /favicon.ico HTTP/1.1" 200 808 "http://172.105.179.156/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:20 +0000] "GET /static/custom.css.map HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:20 +0000] "GET / HTTP/1.1" 200 976 "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:20 +0000] "GET /favicon.ico HTTP/1.1" 200 807 "http://172.105.179.156/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36"
101.189.105.250 - - [01/Oct/2023:10:31:21 +0000] "GET /static/custom.css.map HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
104.28.154.163 - - [01/Oct/2023:10:32:09 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:32:09 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:33:09 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:33:09 +0000] "-" 408 0 "-" "-"
1.23.114.2 - - [01/Oct/2023:10:34:43 +0000] "POST /cgi-bin-igd/netcore_get.cgi? HTTP/1.1" 404 451 "http://127.0.0.1/index.htm" "Dark"
1.23.114.2 - - [01/Oct/2023:10:34:47 +0000] "POST /cgi-bin-igd/netcore_get.cgi? HTTP/1.1" 404 451 "http://127.0.0.1/index.htm" "Dark"
104.28.154.163 - - [01/Oct/2023:10:36:20 +0000] "-" 408 0 "-" "-"
104.28.154.163 - - [01/Oct/2023:10:36:20 +0000] "-" 408 0 "-" "-"
143.110.222.166 - - [01/Oct/2023:10:36:26 +0000] "GET / HTTP/1.1" 200 920 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
167.248.133.36 - - [01/Oct/2023:10:55:48 +0000] "GET / HTTP/1.1" 200 1440 "-" "-"
167.248.133.36 - - [01/Oct/2023:10:55:49 +0000] "GET / HTTP/1.1" 200 920 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.248.133.36 - - [01/Oct/2023:10:55:49 +0000] "PRI * HTTP/2.0" 400 477 "-" "-"
167.248.133.36 - - [01/Oct/2023:10:55:50 +0000] "GET /favicon.ico HTTP/1.1" 200 771 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
172.69.62.77 - - [01/Oct/2023:11:17:22 +0000] "GET / HTTP/1.1" 200 3460 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; de-DE) Chrome/4.0.223.3 Safari/532.2"
172.68.210.3 - - [01/Oct/2023:11:17:23 +0000] "GET /manual HTTP/1.1" 404 491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; de-DE) Chrome/4.0.223.3 Safari/532.2"
172.69.62.95 - - [01/Oct/2023:11:17:29 +0000] "HEAD / HTTP/1.1" 200 339 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.69.62.57 - - [01/Oct/2023:11:17:40 +0000] "GET / HTTP/1.1" 200 3460 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.69.62.71 - - [01/Oct/2023:11:17:45 +0000] "HEAD / HTTP/1.1" 200 339 "http://mindoor.live" "Go-http-client/2.0"
172.69.62.54 - - [01/Oct/2023:11:19:17 +0000] "GET / HTTP/1.1" 200 3460 "-" "-"
172.69.62.54 - - [01/Oct/2023:11:19:17 +0000] "GET / HTTP/1.1" 200 3459 "-" "-"
172.69.62.82 - - [01/Oct/2023:11:19:17 +0000] "GET / HTTP/1.1" 200 3460 "-" "-"
172.69.62.76 - - [01/Oct/2023:11:19:17 +0000] "GET / HTTP/1.1" 200 3460 "-" "-"
172.69.62.57 - - [01/Oct/2023:11:19:18 +0000] "GET / HTTP/1.1" 200 3460 "-" "Mozilla/5.0 (Linux; Android 6.0; HTC One M9 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.3"
172.69.62.87 - - [01/Oct/2023:11:19:18 +0000] "GET / HTTP/1.1" 200 3460 "-" "Mozilla/5.0 (Linux; Android 6.0; HTC One M9 Build/MRA114968) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2890.98 Mobile Safari/537.3"
172.69.62.76 - - [01/Oct/2023:11:19:18 +0000] "GET / HTTP/1.1" 200 3459 "-" "Mozilla/5.0 (Linux; Android 6.0; HTC One M9 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.3"
172.69.62.5 - - [01/Oct/2023:11:19:19 +0000] "GET /.vscode/sftp.json HTTP/1.1" 404 491 "-" "Go-http-client/1.1"
172.69.62.37 - - [01/Oct/2023:11:19:19 +0000] "GET / HTTP/1.1" 200 3460 "-" "Mozilla/5.0 (Linux; Android 6.0; HTC One M9 Build/MRA211372) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.1746.98 Mobile Safari/537.3"
